obs_friendship,source_friendship,target_friendship,weight_friendship,date_friendship,date_can_friendship
14945,fa10-01-04,sp10-01-41,0,01-Dec-10,40513
14946,fa10-01-04,sp10-01-37,0,01-Dec-10,40513
14947,fa10-01-04,fa10-01-48,0,01-Dec-10,40513
14948,fa10-01-04,fa10-01-47,0,01-Dec-10,40513
14949,fa10-01-04,fa10-01-59,0,01-Dec-10,40513
14950,fa10-01-04,fa10-01-10,0,01-Dec-10,40513
14951,fa10-01-04,fa10-01-33,0,01-Dec-10,40513
14952,fa10-01-04,fa10-01-77,0,01-Dec-10,40513
14953,fa10-01-04,sp10-01-22,0,01-Dec-10,40513
14954,fa10-01-04,fa10-01-16,0,01-Dec-10,40513
14955,fa10-01-04,fa10-01-36,0,01-Dec-10,40513
14956,fa10-01-04,fa10-01-08,0,01-Dec-10,40513
14957,fa10-01-04,fa10-01-46,0,01-Dec-10,40513
14958,fa10-01-04,fa10-01-41,0,01-Dec-10,40513
14959,fa10-01-04,fa10-01-22,0,01-Dec-10,40513
14960,fa10-01-04,sp10-01-25,5,01-Dec-10,40513
14961,fa10-01-04,fa10-01-51,0,01-Dec-10,40513
14962,fa10-01-04,fa10-01-23,1,01-Dec-10,40513
14963,fa10-01-04,sp10-01-18,0,01-Dec-10,40513
14964,fa10-01-04,fa10-01-12,3,01-Dec-10,40513
14965,fa10-01-04,fa10-01-64,0,01-Dec-10,40513
14966,fa10-01-04,sp10-01-52,0,01-Dec-10,40513
14967,fa10-01-04,sp10-01-31,0,01-Dec-10,40513
14968,fa10-01-04,sp10-01-45,0,01-Dec-10,40513
14969,fa10-01-04,fa10-01-70,0,01-Dec-10,40513
14970,fa10-01-04,fa10-01-63,0,01-Dec-10,40513
14971,fa10-01-04,sp10-01-56,0,01-Dec-10,40513
14972,fa10-01-04,fa10-01-54,5,01-Dec-10,40513
14973,fa10-01-04,fa10-01-72,0,01-Dec-10,40513
14974,fa10-01-04,fa10-01-03,7,01-Dec-10,40513
14975,fa10-01-04,fa10-01-38,0,01-Dec-10,40513
14976,fa10-01-04,fa10-01-37,0,01-Dec-10,40513
14977,fa10-01-04,sp10-01-49,0,01-Dec-10,40513
14978,fa10-01-04,sp10-01-48,0,01-Dec-10,40513
14979,fa10-01-04,fa10-01-53,4,01-Dec-10,40513
14980,fa10-01-04,sp10-01-02,0,01-Dec-10,40513
14981,fa10-01-04,fa10-01-49,0,01-Dec-10,40513
14982,fa10-01-04,sp10-01-43,0,01-Dec-10,40513
14983,fa10-01-04,sp10-01-33,0,01-Dec-10,40513
14984,fa10-01-04,fa10-01-71,0,01-Dec-10,40513
14985,fa10-01-04,fa10-01-50,0,01-Dec-10,40513
14986,fa10-01-04,fa10-01-42,0,01-Dec-10,40513
14987,fa10-01-04,fa10-01-82,0,01-Dec-10,40513
14988,fa10-01-04,fa10-01-27,0,01-Dec-10,40513
14989,fa10-01-04,fa10-01-11,3,01-Dec-10,40513
14990,fa10-01-04,sp10-01-30,0,01-Dec-10,40513
14991,fa10-01-04,fa10-01-66,0,01-Dec-10,40513
14992,fa10-01-04,fa10-01-65,0,01-Dec-10,40513
14993,fa10-01-04,fa10-01-26,0,01-Dec-10,40513
14994,fa10-01-04,fa10-01-32,0,01-Dec-10,40513
14995,fa10-01-04,fa10-01-09,0,01-Dec-10,40513
14996,fa10-01-04,fa10-01-25,0,01-Dec-10,40513
14997,fa10-01-04,fa10-01-31,0,01-Dec-10,40513
14998,fa10-01-04,sp10-01-54,0,01-Dec-10,40513
14999,fa10-01-04,fa10-01-34,0,01-Dec-10,40513
15000,fa10-01-04,fa10-01-57,0,01-Dec-10,40513
15001,fa10-01-04,fa10-01-55,0,01-Dec-10,40513
15002,fa10-01-04,fa10-01-30,0,01-Dec-10,40513
15003,fa10-01-04,fa10-01-43,0,01-Dec-10,40513
15004,fa10-01-04,fa10-01-44,0,01-Dec-10,40513
15005,fa10-01-04,fa10-01-62,0,01-Dec-10,40513
15006,fa10-01-04,sp10-01-36,0,01-Dec-10,40513
15007,fa10-01-04,fa10-01-28,0,01-Dec-10,40513
15008,fa10-01-04,fa10-01-29,0,01-Dec-10,40513
15009,fa10-01-04,fa10-01-52,0,01-Dec-10,40513
15010,fa10-01-04,fa10-01-61,0,01-Dec-10,40513
15011,fa10-01-04,fa10-01-56,0,01-Dec-10,40513
15012,fa10-01-04,sp10-01-01,0,01-Dec-10,40513
15013,fa10-01-05,sp10-01-53,1,01-Dec-10,40513
15014,fa10-01-05,fa10-01-79,3,01-Dec-10,40513
15015,fa10-01-05,sp10-01-38,0,01-Dec-10,40513
15016,fa10-01-05,sp10-01-39,0,01-Dec-10,40513
15017,fa10-01-05,fa10-01-81,0,01-Dec-10,40513
15018,fa10-01-05,fa10-01-78,0,01-Dec-10,40513
15019,fa10-01-05,fa10-01-67,0,01-Dec-10,40513
15020,fa10-01-05,fa10-01-68,0,01-Dec-10,40513
15021,fa10-01-05,fa10-01-73,0,01-Dec-10,40513
15022,fa10-01-05,fa10-01-74,0,01-Dec-10,40513
15023,fa10-01-05,fa10-01-15,0,01-Dec-10,40513
15024,fa10-01-05,fa10-01-80,0,01-Dec-10,40513
15025,fa10-01-05,fa10-01-19,0,01-Dec-10,40513
15026,fa10-01-05,fa10-01-85,0,01-Dec-10,40513
15027,fa10-01-05,fa10-01-86,0,01-Dec-10,40513
15028,fa10-01-05,sp10-01-24,0,01-Dec-10,40513
15029,fa10-01-05,fa10-01-17,0,01-Dec-10,40513
15030,fa10-01-05,fa10-01-18,0,01-Dec-10,40513
15031,fa10-01-05,fa10-01-04,0,01-Dec-10,40513
15032,fa10-01-05,fa10-01-06,7,01-Dec-10,40513
15033,fa10-01-05,fa10-01-45,0,01-Dec-10,40513
15034,fa10-01-05,sp10-01-13,3,01-Dec-10,40513
15035,fa10-01-05,fa10-01-07,0,01-Dec-10,40513
15036,fa10-01-05,sp10-01-46,2,01-Dec-10,40513
15037,fa10-01-05,sp10-01-44,2,01-Dec-10,40513
15038,fa10-01-05,sp10-01-06,2,01-Dec-10,40513
15039,fa10-01-05,fa10-01-83,0,01-Dec-10,40513
15040,fa10-01-05,fa10-01-14,0,01-Dec-10,40513
15041,fa10-01-05,fa10-01-13,0,01-Dec-10,40513
15042,fa10-01-05,fa10-01-05,0,01-Dec-10,40513
15043,fa10-01-05,fa10-01-75,0,01-Dec-10,40513
15044,fa10-01-05,fa10-01-01,0,01-Dec-10,40513
15045,fa10-01-05,fa10-01-02,0,01-Dec-10,40513
15046,fa10-01-05,fa10-01-20,1,01-Dec-10,40513
15047,fa10-01-05,fa10-01-76,0,01-Dec-10,40513
15048,fa10-01-05,fa10-01-58,0,01-Dec-10,40513
15049,fa10-01-05,fa10-01-21,0,01-Dec-10,40513
15050,fa10-01-05,sp10-01-28,0,01-Dec-10,40513
15051,fa10-01-05,sp10-01-26,0,01-Dec-10,40513
15052,fa10-01-05,sp10-01-55,0,01-Dec-10,40513
15053,fa10-01-05,sp10-01-05,2,01-Dec-10,40513
15054,fa10-01-05,sp10-01-35,0,01-Dec-10,40513
15055,fa10-01-05,fa10-01-35,0,01-Dec-10,40513
15056,fa10-01-05,fa10-01-40,0,01-Dec-10,40513
15057,fa10-01-05,fa10-01-60,0,01-Dec-10,40513
15058,fa10-01-05,sp10-01-23,0,01-Dec-10,40513
15059,fa10-01-05,sp10-01-11,0,01-Dec-10,40513
15060,fa10-01-05,sp10-01-12,0,01-Dec-10,40513
15061,fa10-01-05,sp10-01-07,1,01-Dec-10,40513
15062,fa10-01-05,sp10-01-08,0,01-Dec-10,40513
15063,fa10-01-05,fa10-01-24,0,01-Dec-10,40513
15064,fa10-01-05,fa10-01-39,0,01-Dec-10,40513
15065,fa10-01-05,sp10-01-19,3,01-Dec-10,40513
15066,fa10-01-05,sp10-01-34,1,01-Dec-10,40513
15067,fa10-01-05,fa10-01-69,0,01-Dec-10,40513
15068,fa10-01-05,sp10-01-32,0,01-Dec-10,40513
15069,fa10-01-05,sp10-01-42,0,01-Dec-10,40513
15070,fa10-01-05,sp10-01-40,0,01-Dec-10,40513
15071,fa10-01-05,sp10-01-41,0,01-Dec-10,40513
15072,fa10-01-05,sp10-01-37,0,01-Dec-10,40513
15073,fa10-01-05,fa10-01-48,0,01-Dec-10,40513
15074,fa10-01-05,fa10-01-47,0,01-Dec-10,40513
15075,fa10-01-05,fa10-01-59,0,01-Dec-10,40513
15076,fa10-01-05,fa10-01-10,0,01-Dec-10,40513
15077,fa10-01-05,fa10-01-33,0,01-Dec-10,40513
15078,fa10-01-05,fa10-01-77,0,01-Dec-10,40513
15079,fa10-01-05,sp10-01-22,2,01-Dec-10,40513
15080,fa10-01-05,fa10-01-16,0,01-Dec-10,40513
15081,fa10-01-05,fa10-01-36,2,01-Dec-10,40513
15082,fa10-01-05,fa10-01-08,0,01-Dec-10,40513
15083,fa10-01-05,fa10-01-46,0,01-Dec-10,40513
15084,fa10-01-05,fa10-01-41,0,01-Dec-10,40513
15085,fa10-01-05,fa10-01-22,0,01-Dec-10,40513
15086,fa10-01-05,sp10-01-25,0,01-Dec-10,40513
15087,fa10-01-05,fa10-01-51,0,01-Dec-10,40513
15088,fa10-01-05,fa10-01-23,0,01-Dec-10,40513
15089,fa10-01-05,sp10-01-18,3,01-Dec-10,40513
15090,fa10-01-05,fa10-01-12,0,01-Dec-10,40513
15091,fa10-01-05,fa10-01-64,0,01-Dec-10,40513
15092,fa10-01-05,sp10-01-52,0,01-Dec-10,40513
15093,fa10-01-05,sp10-01-31,2,01-Dec-10,40513
15094,fa10-01-05,sp10-01-45,3,01-Dec-10,40513
15095,fa10-01-05,fa10-01-70,0,01-Dec-10,40513
15096,fa10-01-05,fa10-01-63,0,01-Dec-10,40513
15097,fa10-01-05,sp10-01-56,0,01-Dec-10,40513
15098,fa10-01-05,fa10-01-54,2,01-Dec-10,40513
15099,fa10-01-05,fa10-01-72,2,01-Dec-10,40513
15100,fa10-01-05,fa10-01-03,0,01-Dec-10,40513
15101,fa10-01-05,fa10-01-38,2,01-Dec-10,40513
15102,fa10-01-05,fa10-01-37,3,01-Dec-10,40513
15103,fa10-01-05,sp10-01-49,3,01-Dec-10,40513
15104,fa10-01-05,sp10-01-48,3,01-Dec-10,40513
15105,fa10-01-05,fa10-01-53,2,01-Dec-10,40513
15106,fa10-01-05,sp10-01-02,0,01-Dec-10,40513
15107,fa10-01-05,fa10-01-49,0,01-Dec-10,40513
15108,fa10-01-05,sp10-01-43,0,01-Dec-10,40513
15109,fa10-01-05,sp10-01-33,0,01-Dec-10,40513
15110,fa10-01-05,fa10-01-71,2,01-Dec-10,40513
15111,fa10-01-05,fa10-01-50,0,01-Dec-10,40513
15112,fa10-01-05,fa10-01-42,0,01-Dec-10,40513
15113,fa10-01-05,fa10-01-82,0,01-Dec-10,40513
15114,fa10-01-05,fa10-01-27,0,01-Dec-10,40513
15115,fa10-01-05,fa10-01-11,0,01-Dec-10,40513
15116,fa10-01-05,sp10-01-30,2,01-Dec-10,40513
15117,fa10-01-05,fa10-01-66,0,01-Dec-10,40513
15118,fa10-01-05,fa10-01-65,0,01-Dec-10,40513
15119,fa10-01-05,fa10-01-26,0,01-Dec-10,40513
15120,fa10-01-05,fa10-01-32,0,01-Dec-10,40513
15121,fa10-01-05,fa10-01-09,0,01-Dec-10,40513
15122,fa10-01-05,fa10-01-25,0,01-Dec-10,40513
15123,fa10-01-05,fa10-01-31,0,01-Dec-10,40513
15124,fa10-01-05,sp10-01-54,2,01-Dec-10,40513
15125,fa10-01-05,fa10-01-34,0,01-Dec-10,40513
15126,fa10-01-05,fa10-01-57,0,01-Dec-10,40513
15127,fa10-01-05,fa10-01-55,0,01-Dec-10,40513
15128,fa10-01-05,fa10-01-30,0,01-Dec-10,40513
15129,fa10-01-05,fa10-01-43,0,01-Dec-10,40513
15130,fa10-01-05,fa10-01-44,0,01-Dec-10,40513
15131,fa10-01-05,fa10-01-62,0,01-Dec-10,40513
15132,fa10-01-05,sp10-01-36,0,01-Dec-10,40513
15133,fa10-01-05,fa10-01-28,0,01-Dec-10,40513
15134,fa10-01-05,fa10-01-29,0,01-Dec-10,40513
15135,fa10-01-05,fa10-01-52,0,01-Dec-10,40513
15136,fa10-01-05,fa10-01-61,0,01-Dec-10,40513
15137,fa10-01-05,fa10-01-56,0,01-Dec-10,40513
15138,fa10-01-05,sp10-01-01,0,01-Dec-10,40513
15139,fa10-01-08,sp10-01-53,0,01-Dec-10,40513
15140,fa10-01-08,fa10-01-79,0,01-Dec-10,40513
15141,fa10-01-08,sp10-01-38,0,01-Dec-10,40513
15142,fa10-01-08,sp10-01-39,0,01-Dec-10,40513
15143,fa10-01-08,fa10-01-81,0,01-Dec-10,40513
15144,fa10-01-08,fa10-01-78,0,01-Dec-10,40513
15145,fa10-01-08,fa10-01-67,0,01-Dec-10,40513
15146,fa10-01-08,fa10-01-68,0,01-Dec-10,40513
15147,fa10-01-08,fa10-01-73,0,01-Dec-10,40513
15148,fa10-01-08,fa10-01-74,0,01-Dec-10,40513
15149,fa10-01-08,fa10-01-15,0,01-Dec-10,40513
15150,fa10-01-08,fa10-01-80,0,01-Dec-10,40513
15151,fa10-01-08,fa10-01-19,0,01-Dec-10,40513
15152,fa10-01-08,fa10-01-85,0,01-Dec-10,40513
15153,fa10-01-08,fa10-01-86,0,01-Dec-10,40513
15154,fa10-01-08,sp10-01-24,0,01-Dec-10,40513
15155,fa10-01-08,fa10-01-17,0,01-Dec-10,40513
15156,fa10-01-08,fa10-01-18,0,01-Dec-10,40513
15157,fa10-01-08,fa10-01-04,0,01-Dec-10,40513
15158,fa10-01-08,fa10-01-06,0,01-Dec-10,40513
15159,fa10-01-08,fa10-01-45,0,01-Dec-10,40513
15160,fa10-01-08,sp10-01-13,0,01-Dec-10,40513
15161,fa10-01-08,fa10-01-07,7,01-Dec-10,40513
15162,fa10-01-08,sp10-01-46,0,01-Dec-10,40513
15163,fa10-01-08,sp10-01-44,0,01-Dec-10,40513
15164,fa10-01-08,sp10-01-06,0,01-Dec-10,40513
15165,fa10-01-08,fa10-01-83,0,01-Dec-10,40513
15166,fa10-01-08,fa10-01-14,0,01-Dec-10,40513
15167,fa10-01-08,fa10-01-13,0,01-Dec-10,40513
15168,fa10-01-08,fa10-01-05,0,01-Dec-10,40513
15169,fa10-01-08,fa10-01-75,0,01-Dec-10,40513
15170,fa10-01-08,fa10-01-01,0,01-Dec-10,40513
15171,fa10-01-08,fa10-01-02,0,01-Dec-10,40513
15172,fa10-01-08,fa10-01-20,0,01-Dec-10,40513
15173,fa10-01-08,fa10-01-76,0,01-Dec-10,40513
15174,fa10-01-08,fa10-01-58,0,01-Dec-10,40513
15175,fa10-01-08,fa10-01-21,0,01-Dec-10,40513
15176,fa10-01-08,sp10-01-28,0,01-Dec-10,40513
15177,fa10-01-08,sp10-01-26,0,01-Dec-10,40513
15178,fa10-01-08,sp10-01-55,0,01-Dec-10,40513
15179,fa10-01-08,sp10-01-05,0,01-Dec-10,40513
15180,fa10-01-08,sp10-01-35,0,01-Dec-10,40513
15181,fa10-01-08,fa10-01-35,0,01-Dec-10,40513
15182,fa10-01-08,fa10-01-40,0,01-Dec-10,40513
15183,fa10-01-08,fa10-01-60,3,01-Dec-10,40513
15184,fa10-01-08,sp10-01-23,0,01-Dec-10,40513
15185,fa10-01-08,sp10-01-11,0,01-Dec-10,40513
15186,fa10-01-08,sp10-01-12,0,01-Dec-10,40513
15187,fa10-01-08,sp10-01-07,0,01-Dec-10,40513
15188,fa10-01-08,sp10-01-08,0,01-Dec-10,40513
15189,fa10-01-08,fa10-01-24,0,01-Dec-10,40513
15190,fa10-01-08,fa10-01-39,0,01-Dec-10,40513
15191,fa10-01-08,sp10-01-19,0,01-Dec-10,40513
15192,fa10-01-08,sp10-01-34,0,01-Dec-10,40513
15193,fa10-01-08,fa10-01-69,0,01-Dec-10,40513
15194,fa10-01-08,sp10-01-32,0,01-Dec-10,40513
15195,fa10-01-08,sp10-01-42,0,01-Dec-10,40513
15196,fa10-01-08,sp10-01-40,0,01-Dec-10,40513
15197,fa10-01-08,sp10-01-41,0,01-Dec-10,40513
15198,fa10-01-08,sp10-01-37,0,01-Dec-10,40513
15199,fa10-01-08,fa10-01-48,0,01-Dec-10,40513
15200,fa10-01-08,fa10-01-47,0,01-Dec-10,40513
15201,fa10-01-08,fa10-01-59,0,01-Dec-10,40513
15202,fa10-01-08,fa10-01-10,0,01-Dec-10,40513
15203,fa10-01-08,fa10-01-33,0,01-Dec-10,40513
15204,fa10-01-08,fa10-01-77,0,01-Dec-10,40513
15205,fa10-01-08,sp10-01-22,0,01-Dec-10,40513
15206,fa10-01-08,fa10-01-16,0,01-Dec-10,40513
15207,fa10-01-08,fa10-01-36,0,01-Dec-10,40513
15208,fa10-01-08,fa10-01-08,0,01-Dec-10,40513
15209,fa10-01-08,fa10-01-46,0,01-Dec-10,40513
15210,fa10-01-08,fa10-01-41,0,01-Dec-10,40513
15211,fa10-01-08,fa10-01-22,0,01-Dec-10,40513
15212,fa10-01-08,sp10-01-25,0,01-Dec-10,40513
15213,fa10-01-08,fa10-01-51,0,01-Dec-10,40513
15214,fa10-01-08,fa10-01-23,0,01-Dec-10,40513
15215,fa10-01-08,sp10-01-18,0,01-Dec-10,40513
15216,fa10-01-08,fa10-01-12,0,01-Dec-10,40513
15217,fa10-01-08,fa10-01-64,0,01-Dec-10,40513
15218,fa10-01-08,sp10-01-52,0,01-Dec-10,40513
15219,fa10-01-08,sp10-01-31,0,01-Dec-10,40513
15220,fa10-01-08,sp10-01-45,0,01-Dec-10,40513
15221,fa10-01-08,fa10-01-70,0,01-Dec-10,40513
15222,fa10-01-08,fa10-01-63,2,01-Dec-10,40513
15223,fa10-01-08,sp10-01-56,0,01-Dec-10,40513
15224,fa10-01-08,fa10-01-54,0,01-Dec-10,40513
15225,fa10-01-08,fa10-01-72,0,01-Dec-10,40513
15226,fa10-01-08,fa10-01-03,0,01-Dec-10,40513
15227,fa10-01-08,fa10-01-38,0,01-Dec-10,40513
15228,fa10-01-08,fa10-01-37,0,01-Dec-10,40513
15229,fa10-01-08,sp10-01-49,0,01-Dec-10,40513
15230,fa10-01-08,sp10-01-48,0,01-Dec-10,40513
15231,fa10-01-08,fa10-01-53,0,01-Dec-10,40513
15232,fa10-01-08,sp10-01-02,0,01-Dec-10,40513
15233,fa10-01-08,fa10-01-49,0,01-Dec-10,40513
15234,fa10-01-08,sp10-01-43,0,01-Dec-10,40513
15235,fa10-01-08,sp10-01-33,0,01-Dec-10,40513
15236,fa10-01-08,fa10-01-71,0,01-Dec-10,40513
15237,fa10-01-08,fa10-01-50,0,01-Dec-10,40513
15238,fa10-01-08,fa10-01-42,0,01-Dec-10,40513
15239,fa10-01-08,fa10-01-82,0,01-Dec-10,40513
15240,fa10-01-08,fa10-01-27,0,01-Dec-10,40513
15241,fa10-01-08,fa10-01-11,0,01-Dec-10,40513
15242,fa10-01-08,sp10-01-30,0,01-Dec-10,40513
15243,fa10-01-08,fa10-01-66,0,01-Dec-10,40513
15244,fa10-01-08,fa10-01-65,0,01-Dec-10,40513
15245,fa10-01-08,fa10-01-26,0,01-Dec-10,40513
15246,fa10-01-08,fa10-01-32,0,01-Dec-10,40513
15247,fa10-01-08,fa10-01-09,0,01-Dec-10,40513
15248,fa10-01-08,fa10-01-25,0,01-Dec-10,40513
15249,fa10-01-08,fa10-01-31,0,01-Dec-10,40513
15250,fa10-01-08,sp10-01-54,0,01-Dec-10,40513
15251,fa10-01-08,fa10-01-34,2,01-Dec-10,40513
15252,fa10-01-08,fa10-01-57,0,01-Dec-10,40513
15253,fa10-01-08,fa10-01-55,0,01-Dec-10,40513
15254,fa10-01-08,fa10-01-30,0,01-Dec-10,40513
15255,fa10-01-08,fa10-01-43,0,01-Dec-10,40513
15256,fa10-01-08,fa10-01-44,0,01-Dec-10,40513
15257,fa10-01-08,fa10-01-62,0,01-Dec-10,40513
15258,fa10-01-08,sp10-01-36,0,01-Dec-10,40513
15259,fa10-01-08,fa10-01-28,0,01-Dec-10,40513
15260,fa10-01-08,fa10-01-29,0,01-Dec-10,40513
15261,fa10-01-08,fa10-01-52,0,01-Dec-10,40513
15262,fa10-01-08,fa10-01-61,0,01-Dec-10,40513
15263,fa10-01-08,fa10-01-56,0,01-Dec-10,40513
15264,fa10-01-08,sp10-01-01,0,01-Dec-10,40513
15265,fa10-01-10,sp10-01-53,1,01-Dec-10,40513
15266,fa10-01-10,fa10-01-79,0,01-Dec-10,40513
15267,fa10-01-10,sp10-01-38,3,01-Dec-10,40513
15268,fa10-01-10,sp10-01-39,5,01-Dec-10,40513
15269,fa10-01-10,fa10-01-81,0,01-Dec-10,40513
15270,fa10-01-10,fa10-01-78,0,01-Dec-10,40513
15271,fa10-01-10,fa10-01-67,0,01-Dec-10,40513
15272,fa10-01-10,fa10-01-68,0,01-Dec-10,40513
15273,fa10-01-10,fa10-01-73,2,01-Dec-10,40513
15274,fa10-01-10,fa10-01-74,3,01-Dec-10,40513
15275,fa10-01-10,fa10-01-15,0,01-Dec-10,40513
15276,fa10-01-10,fa10-01-80,0,01-Dec-10,40513
15277,fa10-01-10,fa10-01-19,0,01-Dec-10,40513
15278,fa10-01-10,fa10-01-85,0,01-Dec-10,40513
15279,fa10-01-10,fa10-01-86,0,01-Dec-10,40513
15280,fa10-01-10,sp10-01-24,0,01-Dec-10,40513
15281,fa10-01-10,fa10-01-17,1,01-Dec-10,40513
15282,fa10-01-10,fa10-01-18,2,01-Dec-10,40513
15283,fa10-01-10,fa10-01-04,0,01-Dec-10,40513
15284,fa10-01-10,fa10-01-06,0,01-Dec-10,40513
15285,fa10-01-10,fa10-01-45,0,01-Dec-10,40513
15286,fa10-01-10,sp10-01-13,0,01-Dec-10,40513
15287,fa10-01-10,fa10-01-07,0,01-Dec-10,40513
15288,fa10-01-10,sp10-01-46,5,01-Dec-10,40513
15289,fa10-01-10,sp10-01-44,3,01-Dec-10,40513
15290,fa10-01-10,sp10-01-06,1,01-Dec-10,40513
15291,fa10-01-10,fa10-01-83,0,01-Dec-10,40513
15292,fa10-01-10,fa10-01-14,3,01-Dec-10,40513
15293,fa10-01-10,fa10-01-13,2,01-Dec-10,40513
15294,fa10-01-10,fa10-01-05,1,01-Dec-10,40513
15295,fa10-01-10,fa10-01-75,0,01-Dec-10,40513
15296,fa10-01-10,fa10-01-01,2,01-Dec-10,40513
15297,fa10-01-10,fa10-01-02,3,01-Dec-10,40513
15298,fa10-01-10,fa10-01-20,0,01-Dec-10,40513
15299,fa10-01-10,fa10-01-76,0,01-Dec-10,40513
15300,fa10-01-10,fa10-01-58,0,01-Dec-10,40513
15301,fa10-01-10,fa10-01-21,0,01-Dec-10,40513
15302,fa10-01-10,sp10-01-28,0,01-Dec-10,40513
15303,fa10-01-10,sp10-01-26,0,01-Dec-10,40513
15304,fa10-01-10,sp10-01-55,3,01-Dec-10,40513
15305,fa10-01-10,sp10-01-05,0,01-Dec-10,40513
15306,fa10-01-10,sp10-01-35,0,01-Dec-10,40513
15307,fa10-01-10,fa10-01-35,0,01-Dec-10,40513
15308,fa10-01-10,fa10-01-40,0,01-Dec-10,40513
15309,fa10-01-10,fa10-01-60,2,01-Dec-10,40513
15310,fa10-01-10,sp10-01-23,1,01-Dec-10,40513
15311,fa10-01-10,sp10-01-11,6,01-Dec-10,40513
15312,fa10-01-10,sp10-01-12,4,01-Dec-10,40513
15313,fa10-01-10,sp10-01-07,3,01-Dec-10,40513
15314,fa10-01-10,sp10-01-08,4,01-Dec-10,40513
15315,fa10-01-10,fa10-01-24,0,01-Dec-10,40513
15316,fa10-01-10,fa10-01-39,0,01-Dec-10,40513
15317,fa10-01-10,sp10-01-19,2,01-Dec-10,40513
15318,fa10-01-10,sp10-01-34,0,01-Dec-10,40513
15319,fa10-01-10,fa10-01-69,0,01-Dec-10,40513
15320,fa10-01-10,sp10-01-32,7,01-Dec-10,40513
15321,fa10-01-10,sp10-01-42,0,01-Dec-10,40513
15322,fa10-01-10,sp10-01-40,4,01-Dec-10,40513
15323,fa10-01-10,sp10-01-41,5,01-Dec-10,40513
15324,fa10-01-10,sp10-01-37,1,01-Dec-10,40513
15325,fa10-01-10,fa10-01-48,0,01-Dec-10,40513
15326,fa10-01-10,fa10-01-47,0,01-Dec-10,40513
15327,fa10-01-10,fa10-01-59,0,01-Dec-10,40513
15328,fa10-01-10,fa10-01-10,0,01-Dec-10,40513
15329,fa10-01-10,fa10-01-33,2,01-Dec-10,40513
15330,fa10-01-10,fa10-01-77,0,01-Dec-10,40513
15331,fa10-01-10,sp10-01-22,0,01-Dec-10,40513
15332,fa10-01-10,fa10-01-16,0,01-Dec-10,40513
15333,fa10-01-10,fa10-01-36,0,01-Dec-10,40513
15334,fa10-01-10,fa10-01-08,0,01-Dec-10,40513
15335,fa10-01-10,fa10-01-46,0,01-Dec-10,40513
15336,fa10-01-10,fa10-01-41,0,01-Dec-10,40513
15337,fa10-01-10,fa10-01-22,0,01-Dec-10,40513
15338,fa10-01-10,sp10-01-25,0,01-Dec-10,40513
15339,fa10-01-10,fa10-01-51,0,01-Dec-10,40513
15340,fa10-01-10,fa10-01-23,0,01-Dec-10,40513
15341,fa10-01-10,sp10-01-18,2,01-Dec-10,40513
15342,fa10-01-10,fa10-01-12,0,01-Dec-10,40513
15343,fa10-01-10,fa10-01-64,0,01-Dec-10,40513
15344,fa10-01-10,sp10-01-52,1,01-Dec-10,40513
15345,fa10-01-10,sp10-01-31,4,01-Dec-10,40513
15346,fa10-01-10,sp10-01-45,6,01-Dec-10,40513
15347,fa10-01-10,fa10-01-70,0,01-Dec-10,40513
15348,fa10-01-10,fa10-01-63,0,01-Dec-10,40513
15349,fa10-01-10,sp10-01-56,0,01-Dec-10,40513
15350,fa10-01-10,fa10-01-54,1,01-Dec-10,40513
15351,fa10-01-10,fa10-01-72,0,01-Dec-10,40513
15352,fa10-01-10,fa10-01-03,0,01-Dec-10,40513
15353,fa10-01-10,fa10-01-38,3,01-Dec-10,40513
15354,fa10-01-10,fa10-01-37,2,01-Dec-10,40513
15355,fa10-01-10,sp10-01-49,4,01-Dec-10,40513
15356,fa10-01-10,sp10-01-48,2,01-Dec-10,40513
15357,fa10-01-10,fa10-01-53,2,01-Dec-10,40513
15358,fa10-01-10,sp10-01-02,0,01-Dec-10,40513
15359,fa10-01-10,fa10-01-49,0,01-Dec-10,40513
15360,fa10-01-10,sp10-01-43,0,01-Dec-10,40513
15361,fa10-01-10,sp10-01-33,0,01-Dec-10,40513
15362,fa10-01-10,fa10-01-71,0,01-Dec-10,40513
15363,fa10-01-10,fa10-01-50,0,01-Dec-10,40513
15364,fa10-01-10,fa10-01-42,0,01-Dec-10,40513
15365,fa10-01-10,fa10-01-82,0,01-Dec-10,40513
15366,fa10-01-10,fa10-01-27,0,01-Dec-10,40513
15367,fa10-01-10,fa10-01-11,0,01-Dec-10,40513
15368,fa10-01-10,sp10-01-30,0,01-Dec-10,40513
15369,fa10-01-10,fa10-01-66,0,01-Dec-10,40513
15370,fa10-01-10,fa10-01-65,0,01-Dec-10,40513
15371,fa10-01-10,fa10-01-26,0,01-Dec-10,40513
15372,fa10-01-10,fa10-01-32,2,01-Dec-10,40513
15373,fa10-01-10,fa10-01-09,0,01-Dec-10,40513
15374,fa10-01-10,fa10-01-25,0,01-Dec-10,40513
15375,fa10-01-10,fa10-01-31,2,01-Dec-10,40513
15376,fa10-01-10,sp10-01-54,3,01-Dec-10,40513
15377,fa10-01-10,fa10-01-34,0,01-Dec-10,40513
15378,fa10-01-10,fa10-01-57,0,01-Dec-10,40513
15379,fa10-01-10,fa10-01-55,0,01-Dec-10,40513
15380,fa10-01-10,fa10-01-30,0,01-Dec-10,40513
